chrom1	coord1	chrom2	coord2
5	13744853	5	14495262
5	13817390	5	29084374
5	13917896	5	47887888
5	13926271	5	34351910
5	13958183	5	43970208
5	13996563	5	43789935
5	14402457	5	81662485
5	14501017	5	14658416
5	14678013	5	14679607
5	14752978	5	15024637
5	14813035	5	42599899
5	15237576	5	15243528
5	15357520	5	15489705
5	15358689	5	36013578
5	15409199	5	15686398
5	15436908	5	15447505
5	15593826	5	31569788
5	15632549	17	68543580
5	15658571	5	30974008
5	15672339	5	31269224
5	15687943	5	31544263
5	15701921	5	27026825
5	15918378	5	17526530
5	15925532	5	15953828
5	15953829	5	27201506
5	15972892	5	40011225
5	15980729	5	61336326
5	15998188	5	54749168
5	16032043	9	18815599
5	16073405	5	36496387
5	16119542	5	17464865
5	16137417	5	17725807
5	16271610	5	21344018
5	16285217	5	37625150
5	16578275	5	62831597
5	16581431	5	16621320
5	16620290	5	30829189
5	16846057	5	36152189
5	16860221	5	17012212
5	16909684	5	17699617
5	16925843	5	17721522
5	17007608	5	35049265
5	17074985	5	73937717
5	17081761	5	73930576
5	17133722	17	59680983
5	17147782	5	74094933
5	17198761	5	19178059
5	17398194	5	34432856
5	17487471	5	43379224
5	17530338	5	34310917
5	17566824	5	17577853
5	17577853	5	17670256
5	17666679	5	33538202
5	17710295	5	17742566
5	17718624	5	17721522
5	17737124	5	27305387
5	17878862	16	73897713
5	17923076	16	74151651
5	17929727	5	17939442
5	18094715	16	73856472
5	18105470	5	60081397
5	18110665	5	18265568
5	18261341	16	73898635
5	18262965	16	73901008
5	18298594	5	18307954
5	18469638	5	18477339
5	18572454	5	18579945
5	18739317	5	18749665
5	18798874	5	81361962
5	18920692	5	27991848
5	19027967	5	55431847
5	19037828	5	26645052
5	19052294	5	56146635
5	19080851	5	37307771
5	19080851	5	50540197
5	19184888	5	43562462
5	19247925	5	38204947
5	19369855	17	81864046
5	19371784	5	19831026
5	19415533	5	19742775
5	19605373	16	42470776
5	19801638	5	23398890
5	19817378	5	46422081
5	19885489	5	20344719
5	19885767	5	21468248
5	19977756	5	23329578
5	20019153	5	53482671
5	20037343	16	81203269
5	20043162	5	20050335
5	20046651	5	35897037
5	20061417	5	20074790
5	20079753	13	40450961
5	20088285	5	53575642
5	20093607	16	80445933
5	20116129	13	40441940
5	20181484	5	23631115
5	20202890	5	52997572
5	20220101	5	54611922
5	20234321	5	20436542
5	20317646	5	22946597
5	20329527	5	53810979
5	20451883	5	20462986
5	20459932	5	54374386
5	20476042	9	83279129
5	20496324	9	48650826
5	20653932	5	20825778
5	20668947	5	54348636
5	20669674	9	82963098
5	20825777	5	20837067
5	20837285	5	23531661
5	20873772	5	20979646
5	20979646	5	31218346
5	20980395	5	20982214
5	21056966	5	71090679
5	21153131	5	44332903
5	21188195	5	61805323
5	21223896	5	44621325
5	21268147	5	45951446
5	21288517	5	68242110
5	21328628	5	23617717
5	21365688	5	21509566
5	21389746	5	21402050
5	21399629	5	68436880
5	21423671	9	94419764
5	21425044	5	21435974
5	21493150	5	32666953
5	21528798	5	21831276
5	21542701	5	22183797
5	21590302	5	21598644
5	21639885	5	21781950
5	21641414	5	22266541
5	22221640	5	22264576
5	22264941	5	37192735
5	22397014	5	24102708
5	22478284	5	22495127
5	22626425	5	36315149
5	22630181	5	68455610
5	22649169	5	43528267
5	22672477	5	22685495
5	22686183	5	37316162
5	22764833	5	22777003
5	22787207	5	33159893
5	22852972	5	33114503
5	23072692	5	37248043
5	23136962	5	23263639
5	23150524	5	23215075
5	23169756	9	21804485
5	23206210	5	54456705
5	23388717	5	23390203
5	23498443	12	33376790
5	23565787	5	70134161
5	23568101	5	23695213
5	23617020	5	23955525
5	23658442	12	52658307
5	23660411	5	52991252
5	23877953	5	35966236
5	23928502	5	42118601
5	23942028	5	123196269
5	23959618	5	30767519
5	24094704	17	85552401
5	24115487	17	81700812
5	24301477	5	24320043
5	24339784	5	34327058
5	24361973	5	34287378
5	24390013	5	24903530
5	24467107	5	40193270
5	24492732	5	24508015
5	24497514	5	38810483
5	24579517	5	24724939
5	24634742	5	59147963
5	24645577	5	61370509
5	24709585	5	24712110
5	24818027	5	24919824
5	24819585	5	104338458
5	24893867	5	25189925
5	24979659	5	32086448
5	24994099	5	38432549
5	25052060	5	72183586
5	25126193	5	59392085
5	25163190	5	25175334
5	25168507	5	60202779
5	25264520	5	38297394
5	25264520	5	58235478
5	26502047	5	26620197
5	26718472	5	30335714
5	26718472	5	41672901
5	26821443	5	59949414
5	26836698	5	42091040
5	27047364	5	42201811
5	27109988	5	27464192
5	27114220	5	27592737
5	27161714	5	70984265
5	27172058	5	27671365
5	27179465	5	27192057
5	27192058	5	58550259
5	27202648	5	70988494
5	27252922	5	35695431
5	27340359	5	27376534
5	27358071	5	37918764
5	27366701	5	37918765
5	27607412	5	35609940
5	27645986	5	27716026
5	27717117	5	42896744
5	27746694	5	71969843
5	27824359	5	27828512
5	27922876	5	27969411
5	27958714	5	27960928
5	28018083	5	28095813
5	28235459	5	79434958
5	28480218	5	28715481
5	28491570	5	28549772
5	28525907	5	54296308
5	28528306	5	53918751
5	28529972	5	29791267
5	28609230	5	28612303
5	28612304	5	28651071
5	28701941	5	29810390
5	28728135	5	29571665
5	28806715	5	48519069
5	28974002	5	119138568
5	28989156	5	37641986
5	29012689	5	39958879
5	29049752	5	37860073
5	29067384	16	74242333
5	29167187	5	29944454
5	29242598	5	66789202
5	29358420	5	45887166
5	29440726	5	29453088
5	29453088	5	29465627
5	29476152	5	29477204
5	29560688	5	98677739
5	29606895	5	98414785
5	29639901	5	51642803
5	29697596	5	30013359
5	29792914	5	119095901
5	29824811	5	29826996
5	29857615	5	29861079
5	29941194	5	38204947
5	30213848	5	39266226
5	30326112	5	50695773
5	30387827	5	36899235
5	30494447	5	32677240
5	30566236	5	33564866
5	30566424	12	33571761
5	30770602	5	59624334
5	30820809	5	39039428
5	30839490	5	30859469
5	30946259	5	30947674
5	31009135	5	31584912
5	31022989	5	107040605
5	31043547	5	77910370
5	31076579	5	107256209
5	31091241	5	107039074
5	31104607	5	107015888
5	31165740	5	76562854
5	31251489	5	31469740
5	31251850	5	31307939
5	31349849	5	31877207
5	31370564	5	64223024
5	31395499	5	77693672
5	31414679	5	31424253
5	31421378	5	31423943
5	31421378	5	31466343
5	31453847	5	31514472
5	31474259	5	73152571
5	31493686	9	59314494
5	31534912	5	68743744
5	31547202	5	46911754
5	31607034	5	31616945
5	31696729	5	53614580
5	31804698	5	126997652
5	31938706	5	32322067
5	32000618	5	66214526
5	32018593	5	80424583
5	32055321	5	32656248
5	32056661	5	32491121
5	32143584	5	32411638
5	32219347	5	32652880
5	32366744	5	32429990
5	32420527	5	144139960
5	32465263	5	144225256
5	32536301	5	33327132
5	32571514	5	58540665
5	32618451	5	66678162
5	32658086	5	32832822
5	33070001	5	34425277
5	33095719	16	54781974
5	33131727	5	33351887
5	33151162	5	33160171
5	33161945	5	33424024
5	33424024	5	33481704
5	33538202	5	66740797
5	33621529	5	34448995
5	33685109	5	75980803
5	33749176	5	61696470
5	33989939	5	72957640
5	34007702	5	108896581
5	34043865	5	72554265
5	34174877	5	34580691
5	34208923	5	34363282
5	34260763	5	34512984
5	34302310	5	52466209
5	34521210	5	52886513
5	34675358	5	34714585
5	34691930	5	124426344
5	34698101	5	34714584
5	34714584	5	104366530
5	34717168	5	104116091
5	34786444	5	66668365
5	34786589	5	73414694
5	34831950	5	34862024
5	34876898	5	34967472
5	34894585	5	34965802
5	34928184	5	36406179
5	34952961	5	74710044
5	34954666	5	35215024
5	35085607	5	66803947
5	35092401	5	74493121
5	35240470	5	65917817
5	35634586	5	53720955
5	35703516	5	35844447
5	35719738	5	107828987
5	35782280	5	35862650
5	35821363	5	36554719
5	35844446	5	75546183
5	36057126	5	36481127
5	36068943	5	54935214
5	36152189	5	36491671
5	36181343	5	36193854
5	36204141	5	36214476
5	36253799	5	42118653
5	36365802	5	74117402
5	36394268	5	54937088
5	36417560	5	107522817
5	36429522	5	36481128
5	36489429	5	36496387
5	36497292	5	54695961
5	36554720	5	36556768
5	36618453	5	37231649
5	36688158	9	64347294
5	36709506	9	24678915
5	36756157	5	36825728
5	36756182	9	18815518
5	36851600	5	67852432
5	37160866	5	37169305
5	37478507	5	37478844
5	37505192	5	74916879
5	37507125	5	63266807
5	37699588	5	38181000
5	37890005	5	37897945
5	38052033	16	54585323
5	38209220	5	38601662
5	38278583	5	38309087
5	38323707	16	95219817
5	38438798	5	38822266
5	38913485	5	44229328
5	38978982	5	44775277
5	39030883	5	92348573
5	39244162	5	44144687
5	39244162	5	47187481
5	39260838	5	39266225
5	39454279	5	57116249
5	39551037	5	90786943
5	39571005	5	49169126
5	39609544	5	40377841
5	39864126	5	39869017
5	39913517	5	43969724
5	40108209	5	41423344
5	40142659	5	62256824
5	40157793	5	55687244
5	40178472	5	56567604
5	40302148	5	62190362
5	40337678	5	56893543
5	40341338	5	40349340
5	40539776	5	63172334
5	40543920	5	40546992
5	40555971	5	79518233
5	40571898	5	72124157
5	40577060	5	63168472
5	40607106	5	42158220
5	40634087	5	42201810
5	40672824	14	123785020
5	40689933	5	41486312
5	40695166	5	59392086
5	40738787	5	41237572
5	40768847	5	59825902
5	40855791	5	59895253
5	40931102	5	40963617
5	40947790	17	81742291
5	41055863	5	41589316
5	41072129	5	60070644
5	41241474	5	71854587
5	41321026	5	51723304
5	41339889	5	41354907
5	41443493	5	42716368
5	41535915	5	86222173
5	41637923	5	61596663
5	41704817	5	56430604
5	41723439	5	42058364
5	41806260	5	59547688
5	41918724	5	59542418
5	41956815	5	50361247
5	42043873	5	61305917
5	42055539	5	50461805
5	42174572	5	63559049
5	42220957	5	55025420
5	42457864	5	80507496
5	42501101	5	69196488
5	42505076	5	61338211
5	42544828	5	71786106
5	42638447	5	86719387
5	42732553	5	69143439
5	42752409	5	45649460
5	42817631	5	44392430
5	42848974	5	42937103
5	42857898	5	71641939
5	42903476	5	42909593
5	43181412	5	43184227
5	43257428	5	43277336
5	43296568	13	40287949
5	43372974	5	47861621
5	43483964	5	43485099
5	43586291	5	43597136
5	43717890	5	43719669
5	43778517	5	52965131
5	43939344	5	54768183
5	43948209	5	53233533
5	43971390	5	43991418
5	44007363	5	119230583
5	44100856	5	44122698
5	44138555	5	76297284
5	44197808	5	44821752
5	44281466	5	49380678
5	44309554	5	44344265
5	44316399	5	48159310
5	44320685	5	70811112
5	44364900	5	48496062
5	44475490	5	47666677
5	44500079	5	47947229
5	44552192	5	52505258
5	44671040	5	86082022
5	44690256	5	44695113
5	44693474	5	79068214
5	44825126	5	47652992
5	44894528	5	44903448
5	45090836	5	68757289
5	45090835	5	68746698
5	45196108	5	50211851
5	45198888	5	45254468
5	45273328	5	78667825
5	45275998	5	70679923
5	45374490	5	49405559
5	45409679	5	51830730
5	45723411	5	69072400
5	45818058	5	56107265
5	45818057	5	99474666
5	45898991	5	56611495
5	45910293	5	45923403
5	45910292	5	98206656
5	45979661	5	98230354
5	45981983	5	97508917
5	45993987	5	97576989
5	46064562	9	120602657
5	46096562	5	46096771
5	46096562	5	98809645
5	46204825	5	82415819
5	46249550	5	46254302
5	46344150	5	82081393
5	46561484	5	49381833
5	46646585	5	117668796
5	46799205	5	79270917
5	46822411	5	98979350
5	46857430	5	83876682
5	46878921	5	63848047
5	46882278	5	69508228
5	46941052	5	99196688
5	46957682	5	51764162
5	46994671	5	85080469
5	47114217	5	99270207
5	47372849	5	99348442
5	47403289	5	70747614
5	47812468	5	47829643
5	48065910	9	93090287
5	48291517	5	97846614
5	48400747	5	67707618
5	48423131	5	67539958
5	48519069	5	82630491
5	48620235	5	48628692
5	48620235	5	103422429
5	48647482	5	68776475
5	48688329	5	92227139
5	48784754	5	48796423
5	48821356	5	62758023
5	48866662	5	85925455
5	48882290	5	121544197
5	48892776	5	83401247
5	48895886	5	48898905
5	48972338	5	121556405
5	49043049	5	128123592
5	49056828	5	83675071
5	49092561	5	106840057
5	49176429	5	49198111
5	49197362	5	78004096
5	49222990	5	68793695
5	49642508	5	62570307
5	49735216	5	51175191
5	49767066	5	49772386
5	50192158	5	55877553
5	50223876	5	51031772
5	50277999	5	56266840
5	50286507	5	51038004
5	50306971	5	50447943
5	50382350	5	79598658
5	50665872	5	50666288
5	51022580	5	67371553
5	51194427	5	83106241
5	51305857	5	55689296
5	51318102	12	63531142
5	51346805	5	125236657
5	51380451	5	83444404
5	51418360	5	79594912
5	51442954	5	51490696
5	51519715	5	79593240
5	51598488	5	80304350
5	51598488	5	83663626
5	51727409	5	67309598
5	51755261	5	70897890
5	51778671	5	51789086
5	51827482	5	85207821
5	52032659	5	56730716
5	52082460	5	52083854
5	52135282	5	60436579
5	52147612	5	62735936
5	52157004	5	52492992
5	52189931	5	99568403
5	52256653	5	99581701
5	52310079	5	60455836
5	52404012	5	84536697
5	52466210	5	79334473
5	52679329	5	52771205
5	52874734	5	81906460
5	52886514	5	71085868
5	52891205	5	90415515
5	52986075	16	42450044
5	53121380	5	53285318
5	53123661	5	60530252
5	53155586	9	120618283
5	53174058	5	53194641
5	53403620	5	53574996
5	53468762	5	70897890
5	53476598	5	53492168
5	53478065	5	53696679
5	53508062	5	53518125
5	53539177	5	53681663
5	53606652	5	54228351
5	53719407	13	67402507
5	53905232	13	40122765
5	53905231	5	66744367
5	54291309	5	54410991
5	54402250	5	65347361
5	54422912	5	54514799
5	54429255	5	54523981
5	54478915	5	54482452
5	55112732	5	55115680
5	55115679	5	55198536
5	55144410	5	55160116
5	55498829	5	55915037
5	55590066	5	56599134
5	55689296	5	56126724
5	55702112	5	55703522
5	55742570	5	55839383
5	55830636	5	55934381
5	56000993	5	56097692
5	56388527	5	56400987
5	56408682	5	56727386
5	56710399	5	56811595
5	57302591	5	57305262
5	57402882	5	81033848
5	57404440	5	57788221
5	57567771	12	50089965
5	57578687	5	57578906
5	57583389	12	50204433
5	57688600	5	57720996
5	58096159	5	107069854
5	58208759	5	107084505
5	58302942	5	63799965
5	58451287	5	134311035
5	58451363	5	137328198
5	58544891	5	61394363
5	58650410	5	58652654
5	58662410	5	84037158
5	58751984	5	80879895
5	58766221	5	106688599
5	58840757	5	79375781
5	59158968	5	69908369
5	59229800	5	59231599
5	59241429	5	86245391
5	59637112	5	78739622
5	59743363	5	59865049
5	60245720	5	60249918
5	60278185	5	78833354
5	60296304	5	102370920
5	60308455	5	78745567
5	60363907	5	78509952
5	60404213	5	81236081
5	60410243	5	108549816
5	60414409	5	128036508
5	60418564	5	60425503
5	60421128	5	72345257
5	60480607	5	60481857
5	60569476	5	87283290
5	60650180	5	60745131
5	60664009	5	81495796
5	60861976	5	148527663
5	60919547	5	60922988
5	60954698	5	78476679
5	61349097	5	61772234
5	61399090	5	61402057
5	61906211	5	87371490
5	61971598	5	127903148
5	62083223	5	86861666
5	62115766	5	62117522
5	62293574	5	62384965
5	62481942	5	62499826
5	62525681	5	62884094
5	62796132	5	99144162
5	62796907	5	63601288
5	62798613	5	66929335
5	62825909	5	66946450
5	62842756	5	64131272
5	62884095	5	63923380
5	63011740	5	63175770
5	63137745	5	64165532
5	63146434	5	63284036
5	63459521	5	64072431
5	63620202	5	63951519
5	63716578	5	99927975
5	63820989	5	99936827
5	63999881	5	64237850
5	64383522	5	74165892
5	64461204	5	144277185
5	64461457	5	144279118
5	64724881	5	65128674
5	64768970	5	64772029
5	64788652	5	65246606
5	64845441	5	65260460
5	64856989	5	65629039
5	64885670	5	144036996
5	64974633	5	65013300
5	65020917	5	65156658
5	65066479	5	65148659
5	65074131	9	115129309
5	65133148	9	82600759
5	65145474	9	82918848
5	65187281	9	48533207
5	65291504	5	65347362
5	65381618	5	65737482
5	65421672	5	65902229
5	65681356	5	106140978
5	65690839	5	65694248
5	65696596	9	48290260
5	65745996	9	106745829
5	65755377	5	65776667
5	65776667	9	78394762
5	65797730	5	65870192
5	65908816	5	65996871
5	66149870	5	66288667
5	66152604	5	66153904
5	66184055	5	66200427
5	66351191	5	66362878
5	66361697	5	66636056
5	66418660	16	93515066
5	66471693	5	66519785
5	66512574	16	92911515
5	66859541	5	91197689
5	66930761	5	97409984
5	66993305	5	100715330
5	67048953	5	107447392
5	67085588	5	67103125
5	67305028	5	67306855
5	67401881	5	71015500
5	67504422	5	82088822
5	67517730	5	67535523
5	67541172	5	67545659
5	67545658	5	70865134
5	67570193	5	67576078
5	67677166	5	68094975
5	67819979	5	67826457
5	67820280	5	82275090
5	67839541	12	31298065
5	67858273	12	31284192
5	68094167	9	94478723
5	68123998	5	68226900
5	68125635	9	89305877
5	68194055	12	32236095
5	68335438	9	70708894
5	68778122	5	72027394
5	69090180	5	69093811
5	69148842	5	91814932
5	69291262	5	71203524
5	69467689	5	70542304
5	69632230	5	104802038
5	69819485	5	120753232
5	70190160	5	80116493
5	70626693	5	70627143
5	70647935	5	72342948
5	70725155	5	71803948
5	70920015	5	72182581
5	71109309	5	72209060
5	71195058	5	71314349
5	71413948	5	72092830
5	71434120	5	83869728
5	71448579	5	85746572
5	71489293	5	71492746
5	71518783	5	77389263
5	71553517	5	82754178
5	71599878	5	100167051
5	71683389	5	71686036
5	72007586	5	77148477
5	72124157	5	106522895
5	72173421	5	105222569
5	72180690	5	72183586
5	72289528	5	81346048
5	72303473	17	80910209
5	72424582	5	72428400
5	72583745	5	106228200
5	72609420	5	106745411
5	72693617	5	90728815
5	72693616	5	105230529
5	72753301	5	72783313
5	72900279	5	75574150
5	73093986	5	73146878
5	73103347	5	73122505
5	73211618	5	138329114
5	73243901	5	77110292
5	73252284	5	149892011
5	73298220	5	73299833
5	73308591	5	121842573
5	73365668	5	78106725
5	73422571	5	74541159
5	73521597	5	78144620
5	73532251	5	73631233
5	73619827	5	93344884
5	73672039	5	75465271
5	73786680	5	73933349
5	74063140	5	75663502
5	74116576	5	137714573
5	74117401	5	74628198
5	74274463	5	114812500
5	74319516	5	74661915
5	74348635	5	74349376
5	74506241	5	94143096
5	74526430	5	110246444
5	74526681	5	138115929
5	74541159	5	125290058
5	74574845	5	75439737
5	74640786	5	74646407
5	74656513	5	107123833
5	74738925	5	74841151
5	74738925	5	108311343
5	74769481	5	138259239
5	74770023	5	100788649
5	74787280	5	109017040
5	74818319	5	75004557
5	74820508	5	75546184
5	74856024	5	109306950
5	74860900	5	74873593
5	75015973	5	75076240
5	75041673	5	76895922
5	75122103	5	88869259
5	75159078	5	75163730
5	75185799	19	45549817
5	75336579	5	75339044
5	75374796	5	107802853
5	75431107	12	77885063
5	75451887	5	107356728
5	75524808	5	76950484
5	75535915	5	75542494
5	75570596	5	75615134
5	75586370	5	75615133
5	75692625	5	92726494
5	75726095	5	92725435
5	75792495	5	101802351
5	75811034	5	76543706
5	75835802	5	118012097
5	75964777	5	112269483
5	75985217	5	76334650
5	76054060	5	105182920
5	76255176	5	76257130
5	76444028	5	109394902
5	76451874	5	117996646
5	76466266	5	76469612
5	76579701	5	76582992
5	76710329	12	40320661
5	76738388	5	93539108
5	76903061	5	83118916
5	76942968	5	93541022
5	76959518	5	93569400
5	77043133	5	77064558
5	77061287	5	110854142
5	77084635	5	127965414
5	77219253	5	110798251
5	77221115	5	112653215
5	77271098	5	111745409
5	77302785	5	100832378
5	77302784	5	111623522
5	77303450	5	77314576
5	77369162	5	127584371
5	77469533	5	77577426
5	77469913	5	77577425
5	77469913	5	77720076
5	77483518	5	105134854
5	77492719	5	100860306
5	77529367	5	77537473
